谁欺负你啦？	谁欺负你啦？　　“怎么啦？谁欺负你啦？我帮你打他”　　“真的啊？”　　“那当然！”　　“钱，钱欺负我，那你给我打钱吧&rdq	19-10-11 10:03 来自内涵段子
我可不会再这么便宜你了	你真是一个美得让人窒息的女人　　我望着女朋友深情地说：“你真是一个美得让人窒息的女人。”　　话音未落，女朋友在我腿上狠狠地掐了一把：“下次再	19-10-11 10:02 来自内涵段子
原来学业就是这样荒废的呀	汉朝有个人叫匡衡。他家里很穷，白天要干活，晚上才能读书。但又买不起蜡烛，天一黑，就无法看书了。他邻居家一到晚上屋子都点起蜡烛把屋子照得通亮。匡衡发现后，悄悄	19-10-11 10:02 来自内涵段子
这比喻的也太形象了	哎哟这比喻的也太形象了！　　路上遇一交通事故，一辆宝马x5越野车，前轮居然爬上了一辆QQ，宝马女司机吓晕了，不停的轰着油门，后轮一耸一耸的推着QQ往前走&hellip;&	19-10-11 10:02 来自内涵段子
这小伙子真是有前途	老公第一次登门是刚参加工作的时候。我妈炖了一只鸡。按照风俗把鸡爪子给他夹碗里，告诉他：刚参加工作，吃鸡爪子是快往上挠挠的意思。　　谁知这二货和我妈说：阿姨您	19-10-08 14:36 来自内涵段子
这么快就把它打坏了	我是开运动器材店的，一位球友前天来买了一只拍子，今天又来买拍子。　　我好奇地问：“这么快就打坏了？”　　球友伤心地说：“不是我打坏的，是我老	19-10-08 14:36 来自内涵段子
我以为你找我复合呢	收到初恋发来的信息：“小王，我是小红，好久没联系了，我好想你，我们见一面吧！我在我们以常前去的那公园等你。。。”　　我换上衣服整理了发型后来到公园	19-10-08 14:36 来自内涵段子
我说的是倾家当产	老婆高价买回化妆品之后，迫不及待的妆上：老公，你觉得我怎么样？　　老公：老婆，我只能用一个成语形容你，叫倾什么来着的？　　老婆：你是说我倾国倾城？　　老公：	19-10-08 14:35 来自内涵段子
我在提高我的小点	老张看到小王上班时间老是看手机，好奇年轻人的生活　　老张：“小王，在手机上看什么，整天看！”　　小王：“看段子笑话！”　　老张：“	19-10-08 14:35 来自内涵段子
听说过三盏灯的故事吗	大家听说过“人有三盏灯”吗？ 就是晚上有人叫你，你不能回头，回一次就会灭一盏灯，如果三盏灭完就&hellip;&hellip;&hellip;  就刚刚，有人叫了我三声，我	19-10-08 14:35 来自内涵段子
看我不弄死你丫的	有一次我去上厕所，隔壁的兄弟说 “兄弟，你用的那个牌子的纸巾?这么香” “心相印的”  “能拿到我看下吗?”我不耐烦的递了过去，然后	19-10-08 14:35 来自内涵段子
看你敢不敢乱来！	一女对出轨的老公说：你如果敢离婚娶那个年轻的妖精，我就嫁给妖精她爹，从此以后，儿子管你叫姐夫，你得喊我妈！老公当场晕倒，从此规规矩矩…	19-10-08 14:34 来自内涵段子
说好的奖励100别忘了	今天和儿子回家，上楼梯时儿子问我：为什么楼梯里的灯总是要大叫一声才亮呢？　　我回答道：因为这是声控开关啊！　　儿子想了想又问：我能用遥控器开这种灯，你信吗？	19-10-08 14:34 来自内涵段子
抄袭，改编与创新	小李跟着画家当学徒。　　小李：“师傅，他们都说我的画是抄袭，那什么才是创新？”　　画家：“你是怎么画的？”　　小李：“我看着齐白石	19-10-08 14:34 来自内涵段子
小样，还想骗我？！	一个人死了。因情愫不愿忘掉前世，所以没喝孟婆汤。过奈何桥时遇到鬼差检查，问：“喝汤了没？”他撒谎说：“喝了。”鬼差冷笑一声：“记得	19-10-08 14:34 来自内涵段子
这是我最宝贵的遗产了	老人临终前分遗产。对大儿子说：“你媳妇快生小孩了，把存折留给你。”对二儿子说：“你马上就要结婚，我把房子留给你”。最后，对小儿子说：&ld	19-10-08 14:33 来自内涵段子
真不愧是上帝啊！	昨晚梦到跟上帝坐在云端比赛钓人。  上帝挂饵，抛线，收杆，很快钓上来成千上万个人。我焦虑不安，问他秘诀。上帝问，你用什么饵？我说，混合饵。上帝说，什么混合饵？	19-10-08 14:33 来自内涵段子
我要为拇指保温。。	有一洁癖的男子进入一家餐厅，坐下点了菜后。经过一会儿，他忽然看见一个侍者端着他点的菜走了过来，竟然把姆指插在菜里。他顿时觉得很恶心，他勉强忍住不发作。后来，	19-10-08 14:33 来自内涵段子
大爷，你这是搞什么啊	刚才在公交车上,突然上来个老大爷，我想都没想果断的让座  ，老大爷感动至极。结果老大爷说：你这小年轻哎我看你人不错，不如我们拜把子吧，我说老大爷你今年高寿，大	19-10-08 14:33 来自内涵段子
回家就没有喜羊羊看了哈	买烤串那有一个小孩在狂吃羊肉串，他妈妈看不下去了，就跟他说:“孩子，你再吃羊肉串的话，回家就没有喜羊羊看了哈。”我至今都忘不了那个小孩听到后不到一	19-10-08 14:33 来自内涵段子
孩子，你妈会揍你的	儿子对爸爸说：“爸爸，你爱我吗？”　　爸说：“当然了，这还用怀疑吗？”　　儿子说：“那你可不可以和妈妈离婚，和隔壁那个卖糖果的阿姨	19-10-08 14:32 来自内涵段子
滚,谁家的熊孩子	李白在河边看见―老奶奶在磨一根铁杵,感到很好奇,就问:"老奶奶,您在干什么?"　　&lsquo;我要磨―根绣花针"　　"那么粗的铁杵能行吗?"　　"只要功夫深,铁杵磨成针"	19-10-08 14:32 来自内涵段子
不是你老婆，是男的！	快到家了，跟老婆开玩笑。　　发了短信给她：“我在家门口了，忘记带钥匙，给我开下门。”　　10分钟，接到110电话：“你赶紧回来，有人从你家窗户跳楼	19-10-08 14:32 来自内涵段子
最起码说了一个特点	有天骑自行车在路上，上来个记者问我：“现在4G网开了，你对此有何看法?”我扔掉手上的烟头“老实说，我以前是开大奔的，就因为有天晚上没关流量&hell	19-10-08 14:32 来自内涵段子
你了解一个香菇吗？	神经病院有一位老太太。每天都穿着黑色的衣服，拿着黑色的雨伞，蹲在神经病院门口。 医生就想，要医治她，一定要从了解她开始。  于是那位医生也穿黑色的衣服，拿着黑色	19-10-08 14:31 来自内涵段子
我是不是有什么地方搞错了	一只蚂蚁看见一头大象向它走来，它把身子埋在土里，只漏出一条褪，兔子问它为什么，它说：“嘘，别出声，我拌死那个***！”第二天，兔子看见一只大象把自己	19-10-08 14:31 来自内涵段子
求我的心里阴影面积	本人男，27。早上姑姑给我发红包，　　我推辞了半天，都这么大人了怎么好意思要红包，对吧。　　姑姑说了一句话，我果断收下，　　还没对象，没结婚就是小孩子。　　求	19-10-08 14:31 来自内涵段子
究竟哪个可得垂爱？	一人去看医生不好意思说，便写了一纸条：“小弟短小，与妻睡觉，探不到底，如何是好？”医生也不答话，写处方一张：“一手捉小弟，一手执黄瓜；深浅都	19-10-08 14:30 来自内涵段子
为什么说得这么严重?	出门前，章鱼妈妈反复叮嘱儿子：天气凉了，可千万别感冒啊!切记!小章鱼好奇地问：为什么说得这么严重?妈妈叹了一口气：你爸当年就是因为感冒发烧，结果变成了章鱼烧，	19-10-08 14:30 来自内涵段子
这是什么架势啊？	大学入学，我军训完了才来报到，室友于是整我。每个人贴了一身贴画，很像纹身的那种。然后每人叼根烟，把寝室熏的乌烟瘴气，看我有点紧张，其中一个室友颤抖着拿出张锡	19-10-08 14:30 来自内涵段子
我就是这么煽情~	一个小妹妹聊天，她说男生就像洋葱，女生想探知男生，于是就剥，边剥边哭，后来发现没心。。。我告诉她，其实你一直剥的就是他的心，他一开始就把心给你了，你却不相信	19-10-08 14:30 来自内涵段子
我和媳妇去吃火锅	昨天带着我漂亮的媳妇去吃火锅。周围的人对我投来羡慕的眼光。我想肯定是我家媳妇太漂亮让别人羡慕。我和媳妇来到餐桌前坐下。服务员对我说：大哥。能不能把您的充气娃	19-10-08 14:21 来自内涵段子
谁先来的没关系！	一哥们没坐过飞机，不知道听谁说的，上飞机得抢座不然座没了。上飞机那天，机舱门一打开，他第一个就窜进去了，抢了个座，接着上来一个男人，客气的跟他说:先生请您让	19-10-08 14:21 来自内涵段子
狮子、山羊和老鼠的笑话..	1、一天，雄狮遇见了孔雀姑娘：“你的美丽羽毛如果像我一样长在脖子上不更漂亮吗？”　　孔雀姑娘：“不，不，您见过谁把裙子当围巾用吗？”	19-09-30 15:04 来自内涵段子
三国杀告诉我们的大道理！！	1、有可能你还没判断出谁是好人谁是坏人你就挂了。　　2、你对别人好，别人不一定对你好。　　3、你要在这个世界生存，有时需要伪装。　　4、你到这个世界可能只是来打	19-09-30 15:03 来自内涵段子
调皮的学生和小孩子...	1、快要期末考试，上课时有人问老师谁监考，当时上课的老师是个mm，回答说："我，我一个人监你们全班."有男生不怀好意的问：“你一个人够吗？”，mm没发觉，	19-09-30 15:03 来自内涵段子
爆笑的男女之间..的冷笑话！！	1、周末我回家晚了，一进门老婆就审问我：“怎么7点才回家？”　　我说：“下午参加了一个发布会。”老婆一边翻我的包一边说：“发的是什么	19-09-30 15:03 来自内涵段子
收集的一些幽默语录..让你哈哈大笑！！	1、爱情是一杯酒，我小心翼翼捧给心爱的人，他不小心碰撒了，于是我兑上了水。　　2、韩剧是人类进步的滑梯。　　3、鲁迅，原姓周，又名周迅　　4、暗恋虽然很难受，却	19-09-30 15:03 来自内涵段子
爆笑的包拯与公孙策..	1、公孙策：大人，状纸你都看了吗？　　包拯：公孙先生今天如此关心本府接的状子，本府真是开心啊！　　公孙策：大人，你要是看完了就给学生，茅房里没手纸了~~~　　2	19-09-30 15:02 来自内涵段子
腾讯VS360,微软等也行动起来了..	1、“微软”声明：“我们刚刚做出了一个非常艰难的决定，在腾讯停止对360进行外挂侵犯和恶意诋毁之前，我们决定将在装有QQ软件的电脑上停止启动window	19-09-30 15:01 来自内涵段子
开心个性一句话,开开心心做你自己！！	1、金钱和道德是情敌，所以一旦有了钱，就常常变坏。　　2、“友谊第一，比赛第二”，比如说，举行婚礼时新郎和新娘总要手拉着手。　　3、有女人时上边烦，	19-09-30 15:01 来自内涵段子
幽默的会错意,不是在恭维你~~	1、某天公司开个小会，主题是某女（刚毕业女大学生）给大家介绍一个新项目。大家刚坐好，此女立刻开始：“在我们和客户沟通的时候呢&hellip;&hellip;”，突	19-09-30 15:01 来自内涵段子
搞笑雷人冷笑话四则..多学一下！1	1、一男子暴-尸树上 死因不明。　　元芳：大人，这尸体是自己吊上去的还是被人挂上去的？　　狄公：依你之见呢？　　元芳：小人认为，大唐盛世枯木逢春，应该是树上结	19-09-30 15:00 来自内涵段子
